Date,Cases - Total,Deaths - Total,Hospitalizations - Total,Cases - Age 0-17,Cases - Age 18-29,Cases - Age 30-39,Cases - Age 40-49,Cases - Age 50-59,Cases - Age 60-69,Cases - Age 70-79,Cases -  Age 80+,Cases - Age Unknown,Cases - Female,Cases - Male,Cases - Unknown Gender,Cases - Latinx,Cases - Asian Non-Latinx,Cases - Black Non-Latinx,Cases - White Non-Latinx,Cases - Other Race Non-Latinx,Cases - Unknown Race/Ethnicity,Deaths - Age 0-17,Deaths - Age 18-29,Deaths - Age 30-39,Deaths - Age 40-49,Deaths - Age 50-59,Deaths - Age 60-69,Deaths - Age 70-79,Deaths - Age 80+,Deaths - Age Unknown,Deaths - Female,Deaths - Male,Deaths - Unknown Gender,Deaths - Latinx,Deaths - Asian Non-Latinx,Deaths - Black Non-Latinx,Deaths - White Non-Latinx,Deaths - Other Race Non-Latinx,Deaths - Unknown Race/Ethnicity,Hospitalizations - Age 0-17,Hospitalizations - Age 18-29,Hospitalizations - Age 30-39,Hospitalizations - Age 40-49,Hospitalizations - Age 50-59,Hospitalizations - Age 60-69,Hospitalizations - Age 70-79,Hospitalizations - Age 80+,Hospitalizations - Age Unknown,Hospitalizations - Female,Hospitalizations - Male,Hospitalizations - Unknown Gender,Hospitalizations - Latinx,Hospitalizations - Asian Non-Latinx,Hospitalizations - Black Non-Latinx,Hospitalizations - White Non-Latinx,Hospitalizations - Other Race Non-Latinx,Hospitalizations - Unknown Race/Ethnicity
11/11/2020,2490,9,129,267,683,515,361,320,211,79,54,0,1306,1173,11,770,89,456,708,109,358,0,0,0,0,1,5,1,2,0,3,6,0,5,0,2,2,0,0,2,11,7,14,21,28,19,27,0,71,58,0,32,2,53,37,3,2
12/29/2020,1713,21,66,218,390,355,259,222,149,72,48,0,923,788,2,716,55,309,395,72,166,0,0,0,1,2,5,7,6,0,8,13,0,6,0,9,6,0,0,3,2,5,8,7,18,11,12,0,38,28,0,20,3,23,16,2,2
10/20/2021,312,4,1,68,80,51,40,30,28,11,4,0,137,175,0,58,14,63,89,27,61,0,0,0,1,1,0,1,1,0,1,3,0,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
10/07/2021,373,4,18,77,85,84,47,36,30,11,3,0,201,172,0,74,11,86,128,31,43,0,0,0,0,0,1,1,2,0,2,2,0,0,0,2,2,0,0,0,1,0,3,3,7,2,2,0,13,5,0,3,0,9,5,1,0
05/18/2020,945,33,113,67,235,152,190,149,83,46,23,0,494,440,11,513,12,182,92,26,120,0,0,2,2,2,5,10,12,0,13,20,0,10,1,13,9,0,0,1,14,11,15,21,13,22,16,0,52,61,0,45,0,49,16,1,2
01/20/2021,788,12,57,107,212,155,117,91,59,31,16,0,398,390,0,260,37,165,212,36,78,0,0,1,0,1,4,4,2,0,8,4,0,2,1,6,3,0,0,0,4,7,10,9,11,7,9,0,27,30,0,13,0,25,17,0,2
03/31/2021,718,4,47,85,225,161,89,92,33,19,14,0,362,352,4,145,40,154,264,39,76,0,0,0,0,1,1,0,2,0,1,3,0,1,0,2,1,0,0,2,3,3,10,12,10,4,3,0,25,22,0,12,1,25,8,1,0
04/25/2021,275,11,50,40,70,71,28,36,21,8,1,0,141,133,1,60,12,115,48,14,26,0,0,0,2,3,3,3,0,0,4,7,0,3,0,7,1,0,0,3,5,11,4,10,10,5,2,0,31,19,0,10,1,24,8,3,4
09/21/2020,422,2,26,51,124,85,57,46,34,18,7,0,216,204,2,225,7,46,99,14,31,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,2,0,0,0,3,4,3,4,6,3,3,0,15,11,0,13,0,10,2,1,0
06/09/2020,254,23,38,19,49,34,46,44,38,14,10,0,115,137,2,116,4,52,44,12,26,0,0,0,2,6,5,4,6,0,7,16,0,11,0,10,2,0,0,0,1,1,7,6,6,6,11,0,16,22,0,9,0,19,8,2,0
04/29/2021,531,7,48,111,117,109,71,64,34,13,12,0,266,265,0,139,16,196,104,16,60,0,0,1,0,1,1,1,3,0,5,2,0,2,0,2,2,1,0,2,4,3,6,10,9,9,5,0,25,23,0,10,1,31,3,2,1
06/28/2020,110,5,27,8,36,22,20,10,9,3,2,0,64,46,0,36,1,24,28,6,15,0,0,0,1,0,2,0,2,0,4,1,0,2,0,2,1,0,0,0,5,0,4,5,4,4,5,0,17,10,0,9,0,12,5,0,1
01/27/2021,658,14,47,76,146,131,102,92,61,33,17,0,339,318,1,196,31,151,173,29,78,0,0,0,0,0,3,4,7,0,4,10,0,2,1,8,3,0,0,0,2,4,4,7,7,15,8,0,27,20,0,12,1,15,14,3,2
09/04/2020,395,2,23,61,102,82,53,38,33,16,10,0,205,188,2,194,12,72,94,9,14,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,3,1,4,3,2,4,6,0,16,7,0,10,1,9,3,0,0
06/03/2020,280,21,50,23,61,47,41,44,32,18,14,0,154,126,0,128,3,75,32,16,26,0,2,0,0,0,1,9,9,0,10,11,0,9,0,8,4,0,0,1,7,5,2,4,15,9,7,0,23,27,0,12,0,28,9,0,1
08/05/2021,478,2,33,76,148,130,56,34,21,8,5,0,232,243,3,90,15,106,158,20,89,0,0,0,0,0,1,0,1,0,0,2,0,0,0,1,1,0,0,1,3,7,2,5,7,3,5,0,17,16,0,4,2,19,5,1,2
01/28/2021,608,10,46,82,144,108,95,80,53,29,17,0,306,301,1,220,20,111,174,23,60,0,1,0,0,0,2,3,4,0,5,5,0,3,1,4,2,0,0,1,2,2,3,4,8,12,14,0,20,26,0,13,0,17,13,2,1
09/30/2020,463,2,22,48,140,95,53,65,35,17,10,0,236,227,0,168,8,85,130,25,47,0,0,0,0,0,0,2,0,0,0,2,0,1,0,1,0,0,0,1,2,2,2,3,3,5,4,0,10,12,0,8,0,4,9,1,0
05/11/2020,1017,38,128,62,206,197,192,142,118,69,31,0,518,493,6,589,16,185,113,22,92,0,0,1,3,6,3,6,19,0,14,24,0,16,0,15,7,0,0,5,5,10,17,24,26,28,13,0,51,76,1,52,3,43,22,5,3
01/12/2021,1087,12,57,139,288,190,150,132,104,50,34,0,566,518,3,385,51,221,268,43,119,0,0,0,0,4,3,4,1,0,4,8,0,4,1,5,2,0,0,0,11,7,1,5,12,13,8,0,24,33,0,20,1,28,6,2,0
12/31/2020,973,22,71,89,251,200,142,119,79,56,37,0,490,477,6,273,40,141,361,45,113,0,0,0,0,2,3,11,6,0,10,12,0,9,0,8,5,0,0,2,1,5,6,12,17,12,16,0,33,38,0,12,2,35,18,4,0
03/26/2021,601,6,37,75,217,133,69,56,34,6,11,0,291,310,0,161,26,107,217,38,52,0,0,0,0,2,2,0,2,0,4,2,0,0,1,4,1,0,0,1,7,0,6,8,5,6,4,0,16,21,0,6,0,21,9,1,0
12/14/2020,1462,21,106,159,330,299,213,201,130,81,49,0,767,689,6,476,62,331,319,59,215,0,0,0,0,2,3,10,6,0,13,8,0,11,2,6,2,0,0,7,5,9,11,17,20,18,19,0,47,59,0,35,1,45,21,3,1
07/27/2021,301,1,21,38,85,83,43,27,13,7,5,0,160,141,0,62,5,85,85,9,55,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,4,4,1,6,3,0,3,0,11,10,0,2,0,12,5,1,1
11/28/2020,1373,17,116,158,326,257,218,200,129,55,30,0,696,674,3,592,51,213,305,44,168,0,0,1,0,4,3,4,5,0,9,8,0,6,0,7,4,0,0,2,7,8,11,17,24,24,23,0,52,64,0,37,3,44,23,4,5
09/09/2020,400,5,21,41,132,74,54,46,37,11,5,0,217,183,0,207,13,59,96,7,18,0,0,0,0,1,1,2,1,0,4,1,0,5,0,0,0,0,0,0,1,0,5,4,3,6,2,0,11,10,0,9,2,6,3,0,1
03/21/2021,222,4,48,28,68,44,29,24,17,8,4,0,101,121,0,51,11,55,83,8,14,0,0,0,0,0,1,0,3,0,2,2,0,1,1,0,2,0,0,1,6,7,3,8,9,8,6,0,30,18,0,10,1,26,11,0,0
08/29/2021,308,2,24,66,72,59,49,35,13,9,5,0,150,158,0,46,16,89,92,17,48,0,0,0,0,0,0,1,1,0,2,0,0,0,0,1,1,0,0,2,4,4,3,3,3,2,3,0,13,11,0,4,0,15,3,2,0
03/01/2021,312,2,26,47,81,53,45,32,34,9,11,0,155,155,2,84,16,64,94,18,36,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,4,2,4,7,3,5,0,10,16,0,7,1,8,7,3,0
01/21/2021,817,10,62,97,191,160,121,118,76,36,18,0,416,398,3,317,28,181,183,43,65,0,0,1,1,0,2,2,4,0,5,5,0,3,0,5,2,0,0,3,3,5,5,11,14,18,3,0,31,31,0,19,2,30,8,2,1
03/23/2021,569,5,43,66,192,125,74,66,28,11,7,0,281,287,1,134,29,93,222,28,63,0,0,0,0,0,2,3,0,0,2,3,0,2,1,2,0,0,0,1,3,7,6,4,17,2,3,0,20,23,0,9,0,23,10,1,0
12/08/2020,2056,35,85,272,458,395,319,301,165,96,50,0,1059,989,8,860,74,361,413,98,250,0,1,2,4,5,6,5,12,0,13,22,0,13,4,12,6,0,0,2,7,9,12,16,15,12,12,0,47,38,0,24,4,33,16,4,4
08/09/2020,115,2,17,16,41,21,12,6,9,6,4,0,53,62,0,47,4,19,37,1,7,0,0,0,0,0,0,2,0,0,0,2,0,1,0,0,1,0,0,0,5,2,1,3,2,0,4,0,9,8,0,3,0,9,3,0,2
03/11/2021,344,1,25,39,103,79,47,36,27,5,8,0,158,184,2,101,16,55,121,19,32,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,2,2,4,4,6,4,2,0,13,12,0,10,1,8,5,1,0
06/24/2020,245,9,25,22,77,56,28,34,11,9,8,0,143,101,1,92,5,59,54,6,29,0,0,0,0,3,4,1,1,0,5,4,0,6,1,2,0,0,0,0,7,4,1,4,2,6,1,0,18,7,0,6,0,15,4,0,0
06/15/2020,235,20,31,36,57,42,34,30,25,9,2,0,133,101,1,109,5,59,25,8,29,0,0,0,1,1,2,5,11,0,9,11,0,5,2,4,8,0,1,4,6,3,2,5,8,0,3,0,21,10,0,12,1,11,6,0,1
10/13/2021,354,4,23,84,86,63,45,33,28,9,6,0,177,176,1,47,21,85,119,37,45,0,0,1,0,1,1,0,1,0,3,1,0,1,0,3,0,0,0,1,3,6,2,3,3,3,2,0,19,4,0,4,1,13,3,1,1
05/08/2021,271,8,43,47,74,58,38,28,14,5,7,0,166,105,0,71,8,125,36,4,27,0,1,0,1,1,1,1,3,0,4,4,0,1,0,7,0,0,0,2,5,5,6,5,11,4,5,0,28,15,0,6,2,27,4,0,4
09/27/2021,473,6,38,120,101,90,47,55,40,10,10,0,249,222,2,98,13,135,145,30,52,0,0,1,1,0,2,1,1,0,1,5,0,1,1,3,1,0,0,0,4,6,3,11,8,4,2,0,22,16,0,4,3,16,11,1,3
02/21/2021,157,9,22,16,42,31,27,22,10,5,4,0,86,71,0,29,3,35,66,8,16,0,1,0,1,0,1,3,3,0,4,5,0,3,0,1,3,2,0,1,5,3,2,4,1,4,2,0,11,11,0,2,1,10,6,1,2
05/12/2021,341,6,37,69,73,71,44,43,20,19,2,0,196,144,1,81,17,155,45,11,32,0,0,0,1,0,1,3,1,0,4,2,0,0,0,6,0,0,0,0,3,6,6,9,10,1,2,0,23,14,0,11,1,18,5,0,2
09/17/2021,436,5,36,94,89,95,62,41,30,12,13,0,240,195,1,67,15,116,142,39,57,0,0,0,1,1,2,0,1,0,4,1,0,1,1,3,0,0,0,1,2,5,6,7,3,4,8,0,21,15,0,3,0,22,8,1,2
11/02/2020,2324,15,109,271,555,507,373,311,186,75,46,0,1188,1128,8,917,63,391,567,93,293,0,0,0,0,0,2,5,8,0,6,9,0,1,1,5,8,0,0,1,5,11,15,24,22,15,16,0,52,57,0,31,3,47,26,2,0
06/12/2020,248,21,24,32,61,42,46,27,21,8,11,0,142,103,3,141,3,44,30,7,23,0,0,1,0,3,7,7,3,0,9,12,0,11,0,7,3,0,0,1,1,1,1,6,7,5,2,0,11,13,0,11,0,10,2,0,1
07/31/2021,270,5,27,34,73,64,39,22,19,11,8,0,143,126,1,63,9,74,81,8,35,0,1,1,0,1,0,1,1,0,2,3,0,1,0,4,0,0,0,1,3,4,7,3,4,3,2,0,12,15,0,3,0,16,6,1,1
10/11/2020,301,4,30,22,94,59,43,37,30,9,7,0,126,174,1,98,8,59,113,7,16,0,0,0,0,1,1,0,2,0,0,4,0,2,0,1,1,0,0,0,2,3,7,4,6,4,4,0,13,17,0,9,1,7,10,1,2
06/06/2021,58,7,16,10,19,8,7,5,5,3,1,0,32,26,0,12,0,29,10,2,5,0,0,0,2,1,2,2,0,0,5,2,0,3,1,3,0,0,0,0,3,2,2,5,0,4,0,0,11,5,0,4,0,10,2,0,0
06/20/2021,27,1,6,6,6,4,4,2,5,0,0,0,16,11,0,10,0,6,4,1,6,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2,1,2,0,4,2,0,2,0,4,0,0,0
03/10/2021,333,10,17,53,100,63,42,42,21,7,5,0,167,166,0,107,11,55,106,16,38,0,0,0,2,1,2,3,2,0,4,6,0,2,1,3,3,0,1,0,2,0,1,3,4,4,3,0,9,8,0,6,1,6,2,2,0
10/07/2020,549,1,26,59,163,118,85,63,34,18,9,0,269,278,2,215,11,77,171,16,59,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,3,3,4,3,6,4,3,0,13,13,0,8,0,9,8,0,1
11/26/2020,266,22,103,22,48,36,39,34,36,31,19,1,133,132,1,71,6,95,58,13,23,0,0,0,1,1,2,9,9,0,11,11,0,10,1,8,3,0,0,2,5,10,15,16,16,24,15,0,56,47,0,37,1,45,15,3,2
09/19/2021,241,2,28,54,50,55,34,22,16,2,8,0,125,115,1,47,15,62,72,20,25,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,2,6,1,5,3,5,2,4,0,12,16,0,4,0,16,4,1,3
08/02/2020,96,3,21,11,21,29,10,6,12,6,1,0,45,50,1,33,4,29,24,4,2,0,0,0,2,0,0,1,0,0,0,3,0,1,0,1,1,0,0,0,3,9,2,3,1,2,1,0,11,10,0,8,0,9,3,1,0
05/05/2020,1091,58,156,53,206,206,218,206,125,50,27,0,563,523,5,599,18,191,131,38,114,0,1,1,1,0,10,17,28,0,27,31,0,17,5,21,14,0,1,1,12,14,18,37,34,23,17,0,74,82,0,62,7,57,24,6,0
04/15/2021,640,9,58,143,160,139,82,52,37,17,10,0,331,309,0,184,15,215,145,28,53,0,0,1,2,1,2,2,1,0,1,8,0,2,0,6,1,0,0,1,3,6,6,10,17,10,5,0,34,24,0,11,2,31,10,2,2
06/20/2020,126,10,20,18,33,18,21,19,5,9,3,0,65,61,0,73,1,17,19,3,13,0,0,1,0,2,2,1,4,0,3,7,0,8,0,1,1,0,0,3,3,3,1,3,3,1,3,0,11,9,0,11,0,6,2,1,0
07/09/2020,288,8,29,27,93,58,41,34,23,7,5,0,136,152,0,90,4,92,74,6,22,0,0,0,0,1,2,5,0,0,4,4,0,3,0,3,2,0,0,0,4,3,2,10,5,3,2,0,13,16,0,7,2,15,4,0,1
10/15/2020,907,2,37,86,266,213,112,115,72,28,15,0,464,442,1,405,22,122,251,24,83,0,0,0,0,1,1,0,0,0,1,1,0,0,0,2,0,0,0,1,2,6,4,4,9,6,5,0,19,18,0,6,0,19,10,2,0
01/31/2021,160,16,36,12,33,31,31,22,17,8,6,0,72,88,0,37,13,33,52,9,16,0,0,0,0,3,6,4,3,0,7,9,0,11,0,4,1,0,0,0,4,2,7,8,7,3,5,0,15,21,0,9,0,17,6,4,0
02/16/2021,213,5,34,24,65,30,43,22,17,8,4,0,113,99,1,47,10,42,74,12,28,0,0,0,0,0,1,3,1,0,1,4,0,2,0,2,1,0,0,0,2,3,4,7,7,6,5,0,24,10,0,7,1,16,8,1,1
10/09/2020,668,4,30,67,172,168,100,69,52,27,13,0,325,341,2,280,12,99,205,27,45,0,0,0,1,0,1,1,1,0,0,4,0,1,0,0,2,0,1,2,3,4,4,5,4,3,5,0,16,14,0,8,0,11,10,1,0
11/12/2020,2928,18,114,329,742,571,495,383,255,114,39,0,1498,1423,7,1134,74,500,745,125,350,0,0,0,0,2,6,3,7,0,10,8,0,5,1,6,6,0,0,4,5,8,12,19,32,21,13,0,64,50,0,28,3,40,30,9,4
05/01/2021,352,4,56,63,71,67,58,41,36,11,5,0,184,168,0,72,18,154,68,8,32,0,0,0,0,0,0,1,3,0,1,3,0,2,0,2,0,0,0,4,8,8,11,9,10,4,2,0,33,23,0,11,0,35,8,1,1
08/30/2020,100,5,22,12,24,16,18,14,8,4,4,0,49,51,0,30,1,24,37,5,3,0,0,0,0,0,0,3,2,0,4,1,0,1,0,4,0,0,0,2,2,1,2,4,4,2,5,0,9,13,0,6,0,9,7,0,0
04/11/2020,397,33,142,7,53,71,65,83,54,38,26,0,184,213,0,114,17,156,59,15,36,0,0,1,1,6,7,10,8,0,15,18,0,8,2,21,2,0,0,2,3,7,16,29,33,32,20,0,57,85,0,38,5,74,17,6,2
07/25/2021,141,3,13,19,43,35,18,12,6,6,2,0,77,63,1,14,9,43,44,9,22,0,0,1,1,1,0,0,0,0,1,2,0,0,0,2,1,0,0,0,1,2,2,2,2,3,1,0,6,7,0,2,0,7,3,0,1
05/21/2021,246,6,30,53,49,45,36,33,18,6,6,0,141,105,0,50,11,110,41,6,28,0,1,0,0,1,2,1,1,0,3,3,0,2,0,4,0,0,0,0,3,1,2,10,7,4,3,0,19,11,0,2,1,22,2,1,2
06/16/2021,36,1,4,6,9,10,7,0,1,2,0,1,22,14,0,12,2,12,6,2,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,2,0,0,3,1,0,2,0,1,0,1,0
04/01/2020,462,24,181,3,57,69,87,85,91,41,29,0,246,216,0,104,24,237,66,16,15,0,0,1,1,1,7,6,8,0,12,12,0,3,1,20,0,0,0,1,4,13,26,39,42,31,25,0,77,104,0,37,5,103,26,7,3
04/05/2021,944,6,48,179,235,209,151,96,46,20,8,0,500,442,2,242,39,279,246,48,90,0,0,0,0,2,2,0,2,0,3,3,0,1,0,4,1,0,0,2,4,6,5,11,6,10,4,0,25,23,0,11,1,30,3,2,1
02/24/2021,338,4,32,38,79,65,54,48,29,12,13,0,160,173,5,92,9,88,94,14,41,0,0,0,0,0,1,1,2,0,2,2,0,2,0,1,1,0,0,1,3,1,7,6,5,5,4,0,16,16,0,8,2,16,5,1,0
03/19/2021,434,2,32,64,140,105,49,37,21,12,6,0,215,219,0,119,26,90,135,22,42,0,0,0,0,0,0,0,2,0,1,1,0,0,1,0,1,0,0,1,3,3,3,5,7,5,5,0,17,15,0,10,0,15,6,0,1
12/30/2020,1447,23,63,191,371,275,198,200,138,52,22,0,763,674,10,557,40,287,338,58,167,0,0,0,4,6,4,5,4,0,5,18,0,13,1,5,3,1,0,1,1,4,6,10,15,17,9,0,30,33,0,24,1,23,12,2,1
07/26/2020,97,6,18,7,24,25,11,16,8,4,2,0,49,48,0,33,4,20,29,3,8,0,0,0,0,1,1,1,3,0,3,3,0,1,0,3,2,0,0,0,1,2,2,5,5,1,2,0,10,8,0,5,0,9,3,1,0
06/06/2020,170,20,38,18,33,22,36,28,20,9,4,0,88,81,1,93,1,30,26,7,13,0,0,1,1,0,7,7,4,0,7,13,0,8,1,9,2,0,0,0,6,5,4,5,10,2,6,0,12,26,0,16,0,13,8,0,1
07/24/2021,195,0,15,44,54,35,17,23,14,4,4,0,93,102,0,34,7,58,54,14,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,4,2,1,2,0,10,5,0,3,0,9,2,0,1
10/25/2021,120,0,,25,24,22,20,11,9,6,3,0,62,57,1,25,3,32,41,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
07/12/2021,103,0,9,11,33,23,13,10,6,6,1,0,51,52,0,16,4,37,29,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,4,1,0,6,3,0,1,1,6,1,0,0
05/10/2020,307,38,100,17,60,52,64,42,41,14,17,0,138,169,0,139,8,69,44,13,34,0,0,1,3,2,11,8,13,0,14,24,0,16,1,14,6,1,0,2,7,7,18,10,30,15,11,0,37,63,0,43,4,34,12,5,2
04/26/2020,434,51,129,12,83,55,96,67,57,32,32,0,228,206,0,179,20,93,65,20,57,0,1,0,4,3,13,11,19,0,22,29,0,18,2,23,8,0,0,0,12,5,23,21,28,20,20,0,57,72,0,59,2,36,26,5,1
03/30/2021,738,3,42,93,258,145,90,77,58,12,5,0,378,359,1,169,41,164,266,34,64,0,0,1,0,0,0,1,1,0,0,3,0,1,1,0,1,0,0,0,2,3,10,8,11,6,2,0,23,19,0,14,2,19,6,0,1
05/20/2020,771,29,94,58,210,132,138,107,72,36,18,0,405,361,5,391,6,174,82,23,95,0,1,1,1,6,10,4,6,0,7,22,0,15,3,7,4,0,0,3,8,4,8,14,22,20,15,0,48,46,0,35,1,41,11,3,3
06/21/2020,48,11,16,4,16,11,3,7,2,4,1,0,29,19,0,17,1,12,8,4,6,0,0,1,0,1,3,3,3,0,6,5,0,4,0,3,4,0,0,1,2,1,1,3,3,4,1,0,11,5,0,6,0,7,2,1,0
12/05/2020,1205,13,84,165,270,217,170,185,118,52,28,0,610,593,2,494,50,219,287,36,119,0,0,2,1,2,1,2,5,0,5,8,0,7,0,4,2,0,0,4,5,9,5,11,25,13,12,0,41,43,0,25,4,32,17,5,1
03/17/2021,476,9,28,47,162,101,69,49,35,9,4,0,238,237,1,100,28,107,170,18,53,0,0,1,1,0,2,1,4,0,4,5,0,1,0,5,3,0,0,0,5,3,4,5,5,3,3,0,15,13,0,7,1,17,3,0,0
06/14/2021,67,3,8,10,14,22,7,9,4,1,0,0,37,30,0,22,2,23,4,4,12,0,0,0,0,1,2,0,0,0,1,2,0,0,0,3,0,0,0,0,0,1,1,4,0,2,0,0,4,4,0,2,0,4,1,1,0
05/08/2020,923,44,97,52,169,191,196,154,83,44,34,0,447,466,10,512,19,157,100,32,103,0,0,0,1,4,13,12,14,0,21,23,0,15,0,15,14,0,0,0,7,8,9,19,18,13,23,0,47,50,0,39,3,36,12,4,3
10/14/2020,850,3,28,75,246,215,135,90,62,19,8,0,457,391,2,359,24,141,228,26,72,0,0,0,0,0,0,1,2,0,2,1,0,1,0,0,2,0,0,1,3,0,4,5,5,6,4,0,12,16,0,5,0,12,8,1,2
04/23/2021,533,7,50,93,130,99,83,62,40,16,10,0,291,241,1,129,28,192,93,20,71,0,0,1,0,3,0,3,0,0,2,5,0,1,2,3,1,0,0,2,2,10,6,7,10,8,5,0,24,26,0,11,0,33,2,1,3
08/07/2021,314,2,28,46,79,78,42,34,21,10,4,0,161,151,2,74,20,74,97,10,39,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,3,2,6,4,4,2,6,0,15,13,0,5,0,13,10,0,0
10/21/2021,349,4,6,84,71,74,44,36,22,16,2,0,192,155,2,51,14,73,103,25,83,0,0,1,0,0,1,1,1,0,2,2,0,1,0,3,0,0,0,0,1,2,0,0,1,2,0,0,3,3,0,1,0,4,0,0,1
08/25/2021,607,6,41,101,150,139,81,69,32,22,12,1,319,287,1,107,14,157,179,28,122,0,0,0,1,2,0,1,2,0,1,5,0,2,0,3,1,0,0,1,5,2,4,11,6,8,4,0,18,23,0,7,0,24,9,0,1
05/15/2020,970,49,110,80,186,201,166,136,101,64,36,0,537,424,9,537,14,187,102,28,102,0,0,2,1,7,14,12,13,0,16,33,0,19,0,13,15,2,0,0,14,10,17,13,18,19,19,0,59,51,0,37,2,47,22,1,1
08/08/2021,270,2,29,42,77,54,38,23,15,15,6,0,145,124,1,56,8,74,73,14,45,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,2,2,8,2,4,1,7,3,0,14,15,0,9,1,17,2,0,0
03/09/2020,5,0,3,3,0,0,0,0,0,1,1,0,3,2,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,2,0,1,0,0,2,0,0
05/06/2021,402,8,56,64,101,83,49,46,39,13,7,0,220,181,1,109,6,160,64,14,49,0,0,0,0,1,4,1,2,0,5,3,0,3,0,4,1,0,0,0,8,1,6,15,12,11,3,0,33,23,0,10,2,34,8,0,2
08/09/2021,504,4,31,94,142,104,70,40,27,21,6,0,235,264,5,96,26,126,131,22,103,0,0,1,0,2,0,0,1,0,4,0,0,0,0,3,1,0,0,0,3,6,3,5,6,4,4,0,16,15,0,8,1,16,5,1,0
10/21/2020,1181,6,60,116,381,246,176,130,84,32,16,0,613,568,0,443,31,183,356,60,108,0,0,0,0,0,0,0,6,0,4,2,0,2,0,1,2,1,0,2,5,10,6,8,16,8,5,0,29,31,0,20,0,24,14,2,0
01/05/2021,1599,16,85,169,471,298,241,184,133,65,37,1,807,788,4,590,58,268,426,74,183,0,0,0,1,2,3,6,4,0,3,13,0,5,1,5,5,0,0,0,7,4,5,12,21,21,15,0,44,41,0,19,5,33,25,2,1
05/23/2020,327,30,91,31,63,58,54,54,35,18,14,0,177,150,0,148,8,85,37,10,39,0,1,1,1,2,4,9,12,0,16,14,0,10,0,9,11,0,0,3,8,7,14,12,22,9,16,0,37,54,0,35,3,38,8,3,4
11/16/2020,2558,26,153,317,600,485,456,340,203,96,61,0,1326,1222,10,1070,75,453,592,95,273,0,0,1,1,4,5,8,7,0,9,17,0,15,2,5,4,0,0,0,15,8,17,19,32,33,29,0,72,81,0,48,8,64,28,5,0
09/23/2020,391,6,25,49,118,89,59,38,27,6,5,0,189,196,6,167,9,49,115,20,31,0,0,0,1,0,1,2,2,0,2,4,0,0,0,4,2,0,0,1,4,5,4,4,3,2,2,0,17,8,0,12,0,4,8,1,0
04/06/2020,583,22,200,5,78,96,103,110,94,56,41,0,303,280,0,153,26,247,105,24,28,0,0,0,2,5,1,8,6,0,9,13,0,3,0,16,3,0,0,0,5,22,16,41,60,29,27,0,110,90,0,44,10,113,22,9,2
05/30/2020,238,21,55,22,54,41,43,41,23,9,5,0,131,105,2,118,5,51,24,11,29,0,0,0,2,1,7,5,6,0,11,10,0,11,0,5,4,1,0,2,6,3,8,10,10,9,7,0,19,36,0,16,2,24,9,0,4
09/19/2020,170,2,19,11,49,41,23,24,16,2,4,0,89,79,2,69,5,21,50,11,14,0,0,0,0,0,0,0,2,0,1,1,0,0,0,1,1,0,0,2,1,1,1,4,4,3,3,0,12,6,1,9,0,7,2,1,0
06/25/2021,35,3,4,8,6,6,9,2,4,0,0,0,16,19,0,11,2,6,5,1,10,0,0,1,0,0,1,1,0,0,2,1,0,0,0,3,0,0,0,0,1,2,1,0,0,0,0,0,3,1,0,0,0,3,1,0,0
06/22/2020,218,9,31,23,60,34,38,26,19,15,3,0,113,105,0,111,3,46,34,5,19,0,1,0,0,2,3,1,2,0,5,4,0,7,0,1,1,0,0,1,4,5,3,6,5,4,3,0,14,17,0,15,0,13,3,0,0
10/15/2021,302,1,16,82,58,58,30,29,27,10,8,0,146,154,2,58,12,67,98,27,40,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,4,1,3,3,4,0,7,9,0,1,0,9,5,0,1
05/24/2020,279,27,92,16,55,42,48,33,47,22,16,0,149,130,0,146,6,56,22,11,38,0,0,0,4,2,6,8,7,0,14,13,0,9,0,12,6,0,0,0,7,6,5,19,31,13,11,0,45,47,0,32,2,36,10,6,6
